chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_216_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_216.jpg,1,scratches,42,100,65,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_216_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_216.jpg,2,scratches,155,2,182,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_216_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_216.jpg,3,inclusion,1,1,52,34,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_216_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_216.jpg,4,inclusion,1,56,34,76,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_217_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_217.jpg,0,scratches,32,1,64,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_217_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_217.jpg,1,scratches,101,1,116,54,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_217_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_217.jpg,2,scratches,128,139,148,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_218_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_218.jpg,0,scratches,57,55,88,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_218_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_218.jpg,1,scratches,48,1,62,66,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_218_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_218.jpg,2,scratches,125,59,142,159,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_218_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_218.jpg,3,scratches,12,64,26,163,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_219_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_219.jpg,0,scratches,83,4,99,117,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_219_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_219.jpg,1,scratches,160,111,178,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_219_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_219.jpg,2,scratches,48,114,62,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_219_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_219.jpg,3,scratches,107,75,129,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_22_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_22.jpg,0,scratches,21,1,34,76,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_22_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_22.jpg,1,scratches,19,100,33,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_22_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_22.jpg,2,scratches,1,14,23,51,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_220_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_220.jpg,0,scratches,141,1,165,116,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_220_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_220.jpg,1,scratches,105,1,135,112,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_220_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_220.jpg,2,scratches,79,16,93,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_221_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_221.jpg,0,scratches,17,1,47,144,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_221_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_221.jpg,1,scratches,156,31,174,180,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_221_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_221.jpg,2,scratches,85,1,110,148,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_222_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_222.jpg,0,scratches,39,101,58,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_222_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_222.jpg,1,scratches,98,2,117,147,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_222_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_222.jpg,2,scratches,28,21,45,86,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_222_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_222.jpg,3,inclusion,155,2,186,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_222_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_222.jpg,4,inclusion,137,70,149,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_223_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_223.jpg,0,scratches,59,8,81,105,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_223_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_223.jpg,1,scratches,127,108,144,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_223_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_223.jpg,2,inclusion,160,5,195,196,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_224_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_224.jpg,0,scratches,40,27,55,172,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_224_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_224.jpg,1,scratches,134,37,145,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_224_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_224.jpg,2,scratches,105,58,117,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_224_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_224.jpg,3,inclusion,99,1,123,66,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_225_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_225.jpg,0,scratches,53,52,70,155,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_225_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_225.jpg,1,scratches,173,1,186,86,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_225_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_225.jpg,2,scratches,162,137,182,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_225_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_225.jpg,3,scratches,1,3,16,184,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_225_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_225.jpg,4,inclusion,174,179,199,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_226_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_226.jpg,0,scratches,71,11,84,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_226_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_226.jpg,1,scratches,38,4,56,184,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_226_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_226.jpg,2,inclusion,12,1,25,91,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_226_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_226.jpg,3,inclusion,1,100,53,164,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_227_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_227.jpg,0,scratches,74,33,100,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_228_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_228.jpg,0,scratches,21,7,37,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/pitted_surface/scratches_228_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_228.jpg,1,pitted_surface,67,55,131,187,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/scratches_228_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_228.jpg,2,patches,167,89,200,122,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_229_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_229.jpg,0,scratches,71,55,87,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_229_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_229.jpg,1,inclusion,95,1,114,41,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_23_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_23.jpg,0,scratches,128,1,141,56,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_23_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_23.jpg,1,scratches,122,90,140,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_23_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_23.jpg,2,scratches,38,2,124,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_230_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_230.jpg,0,scratches,108,4,125,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_230_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_230.jpg,1,scratches,45,3,60,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_230_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_230.jpg,2,scratches,80,2,96,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_230_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_230.jpg,3,scratches,161,10,177,168,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_230_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_230.jpg,4,inclusion,1,77,118,130,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_231_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_231.jpg,0,scratches,13,1,45,195,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_231_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_231.jpg,1,scratches,145,3,160,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_231_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_231.jpg,3,inclusion,12,120,100,151,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_232_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_232.jpg,0,scratches,143,74,160,179,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_232_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_232.jpg,1,scratches,37,69,170,82,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_233_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_233.jpg,0,scratches,3,61,200,80,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_233_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_233.jpg,1,scratches,1,144,70,156,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_233_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_233.jpg,3,inclusion,79,152,91,189,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_234_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_234.jpg,0,scratches,1,68,179,85,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_234_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_234.jpg,1,scratches,15,137,198,158,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_235_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_235.jpg,0,scratches,1,79,198,94,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_236_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_236.jpg,0,scratches,44,90,189,106,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_236_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_236.jpg,1,scratches,150,48,190,71,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_236_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_236.jpg,2,scratches,1,117,124,135,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/scratches_236_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_236.jpg,3,inclusion,155,25,165,110,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_237_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_237.jpg,0,scratches,26,158,199,176,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_237_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_237.jpg,1,scratches,1,37,196,52,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_238_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_238.jpg,0,scratches,1,22,112,37,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_238_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_238.jpg,1,scratches,1,133,199,167,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_239_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_239.jpg,0,scratches,55,152,157,169,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_239_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_239.jpg,1,scratches,4,87,197,116,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_239_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_239.jpg,2,scratches,152,76,200,89,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_24_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_24.jpg,0,scratches,17,1,56,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_240_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_240.jpg,0,scratches,53,132,199,160,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_240_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_240.jpg,1,scratches,61,102,199,128,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_240_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_240.jpg,2,scratches,13,75,156,88,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_240_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_240.jpg,3,scratches,123,166,195,176,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_25_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_25.jpg,0,scratches,35,1,97,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_25_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_25.jpg,1,scratches,112,5,151,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_26_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_26.jpg,0,scratches,19,1,60,133,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_26_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_26.jpg,1,scratches,41,149,59,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_27_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_27.jpg,0,scratches,13,1,59,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_27_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_27.jpg,1,scratches,61,92,90,157,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_27_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_27.jpg,2,scratches,103,6,143,144,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_27_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_27.jpg,3,scratches,127,146,144,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_28_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_28.jpg,0,scratches,8,14,24,98,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_28_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_28.jpg,1,scratches,9,144,22,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_29_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_29.jpg,0,scratches,52,61,80,158,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_29_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_29.jpg,1,scratches,93,119,109,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_29_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_29.jpg,2,scratches,94,1,111,70,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_3_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_3.jpg,0,scratches,148,165,176,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_3_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_3.jpg,1,scratches,167,40,179,121,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_30_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_30.jpg,0,scratches,14,1,34,73,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_30_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_30.jpg,1,scratches,61,1,77,26,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_30_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_30.jpg,2,scratches,129,18,143,97,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_30_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_30.jpg,3,scratches,88,91,114,190,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_30_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_30.jpg,4,scratches,130,149,142,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_31_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_31.jpg,0,scratches,126,1,140,80,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/scratches/scratches_31_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/scratches/scratches_31.jpg,1,scratches,123,115,137,199,train
